person_id,FullDateUSA,min_reg_id,total_platelet_donations
54146528,07/23/2018,108591983,1
53827838,07/23/2018,108590893,1
53473297,07/23/2018,108591549,1
53586943,07/23/2018,108591306,1
53303032,07/23/2018,108591510,1
53314614,07/23/2018,108590881,1
53194253,07/23/2018,108590949,2
53196931,07/23/2018,108591273,1
53258783,07/23/2018,108591390,1
53175130,07/23/2018,108591094,1
53196456,07/23/2018,108591730,1
52962662,07/23/2018,108591319,2
52907117,07/23/2018,108591171,1
52633317,07/23/2018,108590891,1
52835946,07/23/2018,108591723,1
52188751,07/23/2018,108590851,1
52579914,07/23/2018,108591427,1
51880305,07/23/2018,108591528,1
52121349,07/23/2018,108591599,1
51701556,07/23/2018,108591413,2
51091459,07/23/2018,108591635,1
53151379,07/23/2018,108591354,1
53172230,07/23/2018,108592375,1
52978382,07/23/2018,108590973,1
52969397,07/23/2018,108592118,1
53113766,07/23/2018,108590928,1
52899337,07/23/2018,108590903,1
52961009,07/23/2018,108591751,1
52874485,07/23/2018,108591102,1
52857975,07/23/2018,108592401,1
52633318,07/23/2018,108590887,1
52168203,07/23/2018,108591393,1
51903300,07/23/2018,108591589,1
50998924,07/23/2018,108590910,1
2193883,07/23/2018,108591725,1
2120113,07/23/2018,108592752,1
895605,07/23/2018,108593063,1
53045503,07/23/2018,108591042,1
53077356,07/23/2018,108590885,1
53108807,07/23/2018,108590883,1
52943992,07/23/2018,108592420,1
52874785,07/23/2018,108590878,2
51945252,07/23/2018,108590874,1
52119733,07/23/2018,108591326,1
51802895,07/23/2018,108591096,1
51813276,07/23/2018,108591533,1
51765695,07/23/2018,108590898,1
51720606,07/23/2018,108591337,1
52948292,07/23/2018,108591278,1
52955078,07/23/2018,108591601,1
195602,07/23/2018,108591081,1
53142209,07/23/2018,108592382,1
2166537,07/23/2018,108591261,1
52942679,07/23/2018,108591293,1
52946991,07/23/2018,108591052,2
52898958,07/23/2018,108591154,1
52407277,07/23/2018,108591068,1
51730389,07/23/2018,108590879,1
51835794,07/23/2018,108591040,1
51108870,07/23/2018,108591947,1
50355237,07/25/2018,108597592,1
2363917,07/25/2018,108599397,1
710956,07/25/2018,108596563,1
398816,07/25/2018,108596656,1
51765118,07/25/2018,108597201,1
52685741,07/25/2018,108596900,1
52253190,07/25/2018,108596725,1
52099701,07/25/2018,108596700,1
836274,07/25/2018,108596666,1
53082361,07/25/2018,108596600,1
329910,07/18/2018,108577495,1
50955868,07/18/2018,108576709,2
51006106,07/18/2018,108578270,1
52081202,07/18/2018,108576660,2
52565461,07/18/2018,108576926,2
2200381,07/18/2018,108579105,1
51774153,07/18/2018,108576692,1
51780473,07/18/2018,108576828,1
51881760,07/18/2018,108576748,1
51888592,07/18/2018,108576595,1
51894594,07/18/2018,108576608,1
52390936,07/18/2018,108578596,1
52881346,07/18/2018,108576942,1
52979241,07/18/2018,108577712,1
53105755,07/18/2018,108576618,2
53026798,07/18/2018,108576601,2
493247,07/18/2018,108579106,1
50101045,07/18/2018,108577018,1
50396178,07/18/2018,108578601,1
51024502,07/18/2018,108576726,1
51861017,07/18/2018,108576585,2
51904221,07/18/2018,108576729,2
51865540,07/18/2018,108576939,1
52388949,07/18/2018,108576725,1
52548317,07/18/2018,108576716,1
52831679,07/18/2018,108576637,1
53105368,07/18/2018,108576642,2
2223309,07/18/2018,108578499,1
2066193,07/18/2018,108576759,1
2090661,07/18/2018,108578598,1
50136411,07/18/2018,108579102,1
50198047,07/18/2018,108578500,1
51779180,07/18/2018,108578597,1
51846332,07/18/2018,108576597,2
53574068,07/18/2018,108579324,1
53110160,07/18/2018,108579323,1
52968089,07/18/2018,108576940,2
53017390,07/18/2018,108576886,1
53017008,07/18/2018,108576607,2
53212284,07/18/2018,108579103,1
53734966,07/18/2018,108577304,1
53570400,07/18/2018,108577585,1
54150839,07/18/2018,108577251,1
54155386,07/18/2018,108578162,1
54354965,07/18/2018,108577283,1
54463912,07/18/2018,108576599,1
54519532,07/18/2018,108576888,1
54202666,07/18/2018,108576678,1
54260054,07/18/2018,108578005,1
54113200,07/18/2018,108576778,1
54324078,07/18/2018,108576779,2
54527811,07/18/2018,108576937,1
54353154,07/18/2018,108579354,1
54165944,07/18/2018,108576774,2
54650681,07/18/2018,108576869,1
55078846,07/18/2018,108578599,1
53729136,07/18/2018,108577522,1
53670951,07/18/2018,108578600,1
54153759,07/18/2018,108576672,1
54155038,07/18/2018,108576885,1
54204181,07/18/2018,108576677,2
54459897,07/18/2018,108579101,1
55078845,07/18/2018,108578595,1
55051982,07/18/2018,108576684,1
55075148,07/18/2018,108576941,1
55078842,07/18/2018,108578589,1
55001595,07/18/2018,108576563,1
55069096,07/18/2018,108576827,1
54237601,07/18/2018,108576973,1
54856848,07/18/2018,108579747,1
54327681,07/18/2018,108578110,1
54351950,07/18/2018,108577281,1
54863651,07/19/2018,108581637,1
54140621,07/19/2018,108582235,1
53873655,07/19/2018,108579478,2
53971488,07/19/2018,108581638,1
53980045,07/19/2018,108579504,1
55071335,07/19/2018,108579757,2
55079309,07/19/2018,108580055,1
55079742,07/19/2018,108581627,1
55079743,07/19/2018,108581630,1
55079744,07/19/2018,108581632,1
54958706,07/19/2018,108582029,1
54867340,07/19/2018,108582026,1
54258247,07/19/2018,108579983,1
54760039,07/19/2018,108581333,1
54138903,07/19/2018,108579550,1
54235458,07/19/2018,108579521,1
54186342,07/19/2018,108580528,1
53739016,07/19/2018,108579364,1
54026395,07/19/2018,108581628,1
53588779,07/19/2018,108579546,1
53521459,07/19/2018,108579393,2
53270298,07/19/2018,108580658,1
54979497,07/19/2018,108579788,1
54757362,07/19/2018,108582030,1
54171474,07/19/2018,108580249,1
54273043,07/19/2018,108579434,1
53858827,07/19/2018,108581631,1
55063792,07/19/2018,108579423,1
54213061,07/19/2018,108579397,1
54217955,07/19/2018,108579615,1
54459035,07/19/2018,108580424,1
54541258,07/19/2018,108580056,1
54610601,07/19/2018,108581635,1
54624002,07/19/2018,108579415,1
54866618,07/19/2018,108582028,1
55074101,07/19/2018,108579820,1
53854411,07/19/2018,108579745,1
53488307,07/19/2018,108579588,1
53308011,07/19/2018,108579406,1
53463940,07/19/2018,108579562,1
53612698,07/19/2018,108579613,2
53612699,07/19/2018,108579612,2
52991003,07/19/2018,108579515,1
52973219,07/19/2018,108579421,2
52949270,07/19/2018,108579481,1
53135782,07/19/2018,108579508,1
53411338,07/19/2018,108579446,1
53419344,07/19/2018,108579530,2
51910826,07/19/2018,108579510,1
51657616,07/19/2018,108579431,1
51764408,07/19/2018,108579535,1
52402458,07/19/2018,108579792,1
52200083,07/19/2018,108579645,1
50983249,07/19/2018,108579494,1
51470286,07/19/2018,108579843,1
51498561,07/19/2018,108581570,1
1755241,07/19/2018,108581633,1
1108436,07/19/2018,108580017,1
1979975,07/19/2018,108581624,1
53287468,07/19/2018,108579417,2
814898,07/19/2018,108579811,1
52846069,07/19/2018,108580820,1
52852108,07/19/2018,108580422,1
52338686,07/19/2018,108579382,1
51919427,07/19/2018,108579519,2
51980288,07/19/2018,108580980,1
51996691,07/19/2018,108580022,1
52198325,07/19/2018,108579855,1
51789673,07/19/2018,108579531,1
51744942,07/19/2018,108579697,2
51160388,07/19/2018,108579608,1
53130848,07/19/2018,108580371,1
53109056,07/19/2018,108580384,1
52912130,07/19/2018,108580391,1
52494420,07/19/2018,108579804,1
52594455,07/19/2018,108579818,1
52140625,07/19/2018,108579450,1
52281538,07/19/2018,108579842,1
51894610,07/19/2018,108579490,1
52055159,07/19/2018,108579642,1
51786814,07/19/2018,108579551,1
51694903,07/19/2018,108580851,1
50253028,07/19/2018,108581634,1
1895431,07/19/2018,108581629,1
1958003,07/19/2018,108580613,2
51016452,07/19/2018,108579657,1
50337769,07/19/2018,108582031,1
52990795,07/19/2018,108579587,1
52983073,07/19/2018,108579623,1
118241,07/19/2018,108579500,1
1304684,07/19/2018,108579628,1
1312885,07/19/2018,108579756,1
1580015,07/19/2018,108580028,1
321265,07/19/2018,108579438,1
680235,07/19/2018,108580812,1
52224575,07/19/2018,108579400,1
52540227,07/19/2018,108581626,1
51930019,07/19/2018,108580421,1
51784896,07/25/2018,108599398,1
51795327,07/25/2018,108596879,1
51717997,07/25/2018,108596588,1
51646469,07/25/2018,108597401,1
51823001,07/25/2018,108596581,1
51877265,07/25/2018,108596752,1
52345733,07/25/2018,108596829,1
52557146,07/25/2018,108599386,1
52887186,07/25/2018,108596682,1
52983163,07/25/2018,108596980,1
53039300,07/25/2018,108596824,1
2086569,07/25/2018,108599395,1
51074212,07/25/2018,108596941,1
51839574,07/25/2018,108596703,1
51711733,07/25/2018,108596760,1
51974085,07/25/2018,108599392,1
52241612,07/25/2018,108596661,1
52745474,07/25/2018,108596758,1
52980695,07/25/2018,108597693,1
52981422,07/25/2018,108597586,1
1366289,07/25/2018,108597590,1
1403466,07/25/2018,108597146,1
51822297,07/25/2018,108596647,1
52023595,07/25/2018,108596910,1
51856464,07/25/2018,108596654,1
51888993,07/25/2018,108597174,1
52561403,07/25/2018,108597028,1
52195567,07/25/2018,108597074,1
52907937,07/25/2018,108597068,1
53208902,07/25/2018,108596733,1
54094299,07/25/2018,108596827,1
54788402,07/25/2018,108596807,1
54384913,07/25/2018,108597069,1
54687093,07/25/2018,108599389,1
53611181,07/25/2018,108596617,1
53991675,07/25/2018,108596723,1
54720757,07/25/2018,108597073,1
54726469,07/25/2018,108599638,1
54360726,07/25/2018,108598173,1
54156057,07/25/2018,108597507,1
54282623,07/25/2018,108596826,1
54835535,07/25/2018,108597369,1
54835971,07/25/2018,108596977,1
53679827,07/25/2018,108599640,1
53695564,07/25/2018,108596833,1
53884269,07/25/2018,108596610,1
54408966,07/25/2018,108597027,1
54339176,07/25/2018,108596636,1
54383439,07/25/2018,108597024,1
54786779,07/25/2018,108596615,1
54502681,07/25/2018,108597114,1
55042311,07/25/2018,108597588,1
55084420,07/25/2018,108599388,1
54013787,07/25/2018,108599391,1
53857793,07/25/2018,108599390,1
54089947,07/25/2018,108598253,1
54041849,07/25/2018,108596908,2
54054115,07/25/2018,108596790,1
55084422,07/25/2018,108599394,1
55051482,07/25/2018,108596729,1
55084590,07/30/2018,108613917,1
54976161,07/30/2018,108613715,1
54985636,07/30/2018,108613984,1
54457036,07/30/2018,108614007,1
54663200,07/30/2018,108614484,1
54079035,07/30/2018,108614460,1
54144647,07/30/2018,108613817,1
53298777,07/30/2018,108613186,1
53284057,07/30/2018,108613367,1
53688796,07/30/2018,108613302,1
54990446,07/30/2018,108614488,1
54963077,07/30/2018,108613809,1
54941358,07/30/2018,108614392,1
54567241,07/30/2018,108614872,1
54277299,07/30/2018,108613370,1
54280082,07/30/2018,108613486,1
54200962,07/30/2018,108613346,1
53652671,07/30/2018,108613405,1
53674336,07/30/2018,108613266,1
53444451,07/30/2018,108614047,1
53446205,07/30/2018,108613539,1
53477339,07/30/2018,108614231,1
54897589,07/30/2018,108613637,1
55016049,07/30/2018,108613855,1
55082227,07/30/2018,108613552,1
55088229,07/30/2018,108614880,1
53179014,07/30/2018,108613426,1
53182824,07/30/2018,108614314,1
53255506,07/30/2018,108613365,1
53198000,07/30/2018,108613252,1
54494303,07/30/2018,108613624,1
54145931,07/30/2018,108614318,1
53590777,07/30/2018,108614404,1
53693859,07/30/2018,108614875,1
55087858,07/30/2018,108613280,1
54683584,07/30/2018,108614296,1
54391131,07/30/2018,108614076,1
54757550,07/30/2018,108613455,1
55062486,07/30/2018,108613079,1
55008155,07/30/2018,108613686,1
54042778,07/30/2018,108613162,1
54047421,07/30/2018,108613676,1
53329855,07/30/2018,108613313,1
53433674,07/30/2018,108613523,1
53439354,07/30/2018,108614516,1
53392963,07/30/2018,108613525,1
53394782,07/30/2018,108614100,1
53899198,07/30/2018,108613918,1
53176291,07/30/2018,108613994,1
53075681,07/30/2018,108613622,1
53298757,07/30/2018,108613103,1
53052919,07/30/2018,108613645,1
52229931,07/30/2018,108613726,1
52377460,07/30/2018,108613537,1
52854584,07/30/2018,108613506,1
52029822,07/30/2018,108613118,1
50178480,07/30/2018,108613391,1
85679,07/30/2018,108613604,1
52934224,07/30/2018,108613854,2
52946149,07/30/2018,108613542,1
52894836,07/30/2018,108613275,1
52943675,07/30/2018,108613345,1
51795863,07/30/2018,108613443,1
2399902,07/30/2018,108613611,1
1740162,07/30/2018,108614874,1
53079495,07/30/2018,108613268,1
526229,07/30/2018,108613755,1
546097,07/30/2018,108613617,1
53135617,07/30/2018,108613065,1
52981977,07/30/2018,108614280,1
53016506,07/30/2018,108613822,1
52882336,07/30/2018,108613680,1
52952196,07/30/2018,108613717,1
52478078,07/30/2018,108613199,1
52398345,07/30/2018,108613195,1
51506700,07/30/2018,108614350,1
53098871,07/30/2018,108614012,1
52970989,07/30/2018,108613085,1
52986112,07/30/2018,108613390,1
52979697,07/30/2018,108614097,1
401297,07/30/2018,108613633,1
53141639,07/30/2018,108614004,1
50483030,07/30/2018,108613322,1
51935667,07/30/2018,108613102,1
52948061,07/30/2018,108613088,1
52884183,07/30/2018,108613407,1
51337997,07/30/2018,108613673,1
540421,07/30/2018,108613253,1
50730801,07/30/2018,108613543,1
50846485,07/19/2018,108579503,1
51785642,07/19/2018,108579751,1
585628,07/19/2018,108580706,1
1472189,07/19/2018,108581636,1
1713669,07/19/2018,108581334,1
50109412,07/19/2018,108581322,1
2189456,07/20/2018,108582975,1
50270289,07/20/2018,108582820,1
1862946,07/20/2018,108582506,1
624683,07/20/2018,108583001,1
698771,07/20/2018,108582728,1
901592,07/20/2018,108585123,1
51718924,07/20/2018,108582302,1
51801083,07/20/2018,108582355,1
50638612,07/20/2018,108582623,1
51786174,07/20/2018,108582679,2
51817259,07/20/2018,108582794,1
52037663,07/20/2018,108582778,1
52852014,07/20/2018,108582390,1
52447854,07/20/2018,108582490,1
606579,07/20/2018,108584255,1
660320,07/20/2018,108582424,1
1624205,07/20/2018,108584258,1
53078452,07/20/2018,108582423,1
52985831,07/20/2018,108583166,1
52989272,07/20/2018,108582394,2
53038725,07/20/2018,108582698,1
52951303,07/20/2018,108582972,1
52954178,07/20/2018,108583047,1
50536256,07/20/2018,108583144,2
50594030,07/20/2018,108583209,1
2061199,07/20/2018,108583884,1
50263233,07/20/2018,108583084,2
50139741,07/20/2018,108583364,1
51704363,07/20/2018,108582317,1
51794963,07/20/2018,108582627,1
51392950,07/20/2018,108582684,1
51852928,07/20/2018,108582934,1
51855636,07/20/2018,108582922,1
51895598,07/20/2018,108582320,2
52282799,07/20/2018,108582313,1
52917080,07/20/2018,108582911,1
52906441,07/20/2018,108582448,2
52948859,07/20/2018,108582318,2
52867319,07/20/2018,108582616,1
52857273,07/20/2018,108582824,1
52863482,07/20/2018,108582597,1
53081428,07/20/2018,108582367,1
53022979,07/20/2018,108582348,1
53026210,07/20/2018,108582265,1
53138904,07/20/2018,108582611,1
2301810,07/20/2018,108582798,1
654914,07/20/2018,108583889,1
771718,07/20/2018,108583886,1
50627605,07/20/2018,108582925,1
50853373,07/20/2018,108582892,1
51812353,07/20/2018,108582865,1
52263478,07/20/2018,108582523,2
52148464,07/20/2018,108583015,1
52109499,07/20/2018,108582759,1
51933172,07/20/2018,108582715,1
51900643,07/20/2018,108582365,1
51901697,07/20/2018,108583098,1
52358642,07/20/2018,108583011,1
52412011,07/20/2018,108582666,1
52859339,07/20/2018,108582941,1
52863308,07/20/2018,108582287,1
52871553,07/20/2018,108582310,1
52984395,07/20/2018,108582693,1
52984679,07/20/2018,108582779,1
52981296,07/20/2018,108582807,1
577449,07/20/2018,108582913,1
346379,07/20/2018,108583887,1
53448487,07/20/2018,108583310,1
53178168,07/20/2018,108582647,1
52421743,07/20/2018,108582940,2
52324009,07/20/2018,108582295,1
51707319,07/20/2018,108582660,1
51708504,07/20/2018,108582422,1
51931515,07/20/2018,108582257,1
51712616,07/20/2018,108582341,1
53303292,07/20/2018,108582923,1
52964096,07/20/2018,108582894,1
52981107,07/20/2018,108583488,1
53562562,07/20/2018,108582879,1
53387515,07/20/2018,108582631,1
53456470,07/20/2018,108582744,1
53198578,07/20/2018,108583361,1
53784711,07/20/2018,108582272,1
55080806,07/20/2018,108585402,1
54682311,07/20/2018,108582829,2
54850674,07/20/2018,108582455,1
54754277,07/20/2018,108582481,1
54206041,07/20/2018,108582812,2
53559187,07/20/2018,108582482,1
54936442,07/20/2018,108582259,1
54139293,07/20/2018,108582547,2
54320591,07/20/2018,108583250,1
54405850,07/20/2018,108582566,1
54405941,07/20/2018,108582544,1
54529265,07/20/2018,108582863,1
54827479,07/20/2018,108582918,2
53204793,07/20/2018,108583103,1
55080716,07/20/2018,108585121,1
55080718,07/20/2018,108585124,1
53382679,07/20/2018,108583240,1
53641003,07/20/2018,108582749,1
53585635,07/20/2018,108583135,1
54065419,07/20/2018,108582278,2
54297778,07/20/2018,108582435,1
54868542,07/20/2018,108582814,1
53795457,07/20/2018,108585400,1
53822297,07/20/2018,108582267,1
55080714,07/20/2018,108585119,1
54889589,07/20/2018,108582606,1
53980079,07/20/2018,108583230,1
54310536,07/20/2018,108582492,1
54488756,07/20/2018,108582791,1
54500654,07/21/2018,108585602,1
54442982,07/21/2018,108585733,1
54439957,07/21/2018,108585580,1
54864100,07/21/2018,108586099,1
54930316,07/21/2018,108585498,1
54643615,07/21/2018,108585532,1
54292269,07/21/2018,108585982,1
54158032,07/21/2018,108585932,1
54160892,07/21/2018,108585528,1
54163247,07/21/2018,108585578,1
54164149,07/21/2018,108585803,1
54172289,07/21/2018,108586012,1
55036975,07/21/2018,108585702,1
54922869,07/21/2018,108585854,1
54930921,07/21/2018,108585520,1
55034316,07/21/2018,108585789,1
54334671,07/21/2018,108585977,1
54239677,07/21/2018,108585569,1
54255328,07/21/2018,108585808,1
54199324,07/21/2018,108585543,1
54157844,07/21/2018,108586157,1
54120712,07/21/2018,108585985,1
54098057,07/21/2018,108585765,1
53837993,07/21/2018,108585931,1
53677564,07/21/2018,108585856,1
53687926,07/21/2018,108585539,1
53548419,07/21/2018,108585713,1
53538214,07/21/2018,108585740,2
55080877,07/21/2018,108585900,1
54808163,07/21/2018,108585481,1
54724860,07/21/2018,108585899,1
54703414,07/21/2018,108585759,1
54283080,07/21/2018,108585764,1
54319557,07/21/2018,108585570,1
54220208,07/21/2018,108585556,1
54067349,07/21/2018,108585888,1
53693605,07/21/2018,108585928,1
53709392,07/21/2018,108586080,1
53712866,07/21/2018,108585864,2
54212659,07/21/2018,108586186,1
54176006,07/21/2018,108585548,1
54190832,07/21/2018,108585766,2
54268479,07/21/2018,108585574,1
54303740,07/21/2018,108586160,1
54535376,07/21/2018,108586100,1
54444342,07/21/2018,108586063,1
54395541,07/21/2018,108585492,1
54846262,07/21/2018,108585873,1
54632628,07/21/2018,108585608,1
54682113,07/21/2018,108585791,1
54784056,07/21/2018,108585787,1
54903988,07/21/2018,108585948,1
55080820,07/21/2018,108585522,1
55080823,07/21/2018,108585554,1
53298455,07/21/2018,108585841,1
53493639,07/21/2018,108585730,1
53502195,07/21/2018,108585782,1
53919939,07/21/2018,108585491,1
52973303,07/21/2018,108585670,1
52876824,07/21/2018,108585821,1
52745095,07/21/2018,108585914,1
53053271,07/21/2018,108585727,2
53466338,07/21/2018,108585825,1
51741813,07/21/2018,108585469,1
51839179,07/21/2018,108585878,1
51692644,07/21/2018,108585601,1
51806424,07/21/2018,108585901,1
51812705,07/21/2018,108586131,1
51985144,07/21/2018,108586032,1
52855281,07/21/2018,108585806,1
52492686,07/21/2018,108585579,1
52535019,07/21/2018,108585615,1
52538009,07/21/2018,108585485,1
52560691,07/21/2018,108585904,1
52588014,07/21/2018,108585484,1
53107135,07/21/2018,108585468,1
53191472,07/21/2018,108585709,1
2144492,07/21/2018,108585531,1
51443830,07/21/2018,108586060,1
52981521,07/21/2018,108585876,1
52947806,07/21/2018,108585694,1
52945530,07/21/2018,108585804,1
52985833,07/21/2018,108586101,1
53025825,07/21/2018,108585718,1
53083601,07/21/2018,108585449,1
52493803,07/21/2018,108585664,1
52625856,07/21/2018,108585545,1
51941900,07/21/2018,108585547,1
52050126,07/21/2018,108585933,1
51788019,07/21/2018,108585568,1
51778034,07/21/2018,108585447,1
51784859,07/21/2018,108585726,1
50908882,07/21/2018,108585704,2
51164518,07/21/2018,108585534,1
51377125,07/21/2018,108585476,1
51709101,07/21/2018,108585892,1
51523518,07/21/2018,108585756,1
51591145,07/21/2018,108585714,1
840179,07/21/2018,108585467,1
53167514,07/21/2018,108585705,1
53172119,07/21/2018,108585551,1
2035841,07/21/2018,108585831,1
50623427,07/21/2018,108585475,1
50175040,07/21/2018,108585503,1
53134081,07/21/2018,108585706,2
173453,07/21/2018,108585668,1
52959694,07/21/2018,108585818,1
52195761,07/21/2018,108585682,1
51958986,07/21/2018,108585472,1
2123214,07/21/2018,108585872,1
51369470,07/21/2018,108585955,1
52947058,07/21/2018,108585542,1
53076562,07/21/2018,108585452,1
53111273,07/21/2018,108585462,1
53088546,07/21/2018,108585691,1
56982,07/21/2018,108586046,1
96976,07/21/2018,108585697,1
1424798,07/21/2018,108585474,1
52205291,07/21/2018,108585591,1
52517214,07/21/2018,108585555,2
52883082,07/21/2018,108585794,2
52888129,07/21/2018,108585683,1
52590163,07/21/2018,108585805,1
52148084,07/21/2018,108585540,1
52004592,07/21/2018,108585497,1
51870190,07/21/2018,108585927,1
50753460,07/21/2018,108585743,1
51786124,07/21/2018,108585781,1
1594911,07/21/2018,108586081,2
50381660,07/21/2018,108585783,1
54121726,07/08/2018,108548758,1
54141279,07/08/2018,108548693,2
54028354,07/08/2018,108548560,2
53821370,07/08/2018,108548723,2
53391423,07/08/2018,108548714,1
53110136,07/08/2018,108548656,2
52971774,07/08/2018,108548574,2
53074222,07/08/2018,108548538,1
52984392,07/08/2018,108548742,2
52900162,07/08/2018,108548831,2
52943980,07/08/2018,108548554,2
52799052,07/08/2018,108548515,2
52846564,07/08/2018,108550884,1
51779609,07/08/2018,108548624,2
51798945,07/08/2018,108548582,2
250226,07/08/2018,108548488,1
2035183,07/08/2018,108550883,1
1707219,07/08/2018,108548591,1
641781,07/08/2018,108548692,2
387820,07/08/2018,108548674,1
55039427,07/08/2018,108548562,2
55070897,07/08/2018,108550097,1
54384131,07/08/2018,108551258,2
54348308,07/08/2018,108548626,3
54263492,07/08/2018,108548572,2
54167164,07/08/2018,108551269,3
53795594,07/08/2018,108550095,1
53856619,07/08/2018,108548551,1
53875446,07/08/2018,108548672,1
53982383,07/08/2018,108548564,1
54085724,07/08/2018,108548661,1
53450216,07/08/2018,108548988,2
52982659,07/08/2018,108549108,2
53364739,07/08/2018,108548833,1
53247258,07/08/2018,108548557,2
52948149,07/08/2018,108548548,2
52971461,07/08/2018,108548677,2
52938412,07/08/2018,108548732,1
52946452,07/08/2018,108548617,1
52865539,07/08/2018,108548542,2
52030006,07/08/2018,108548757,2
51835113,07/08/2018,108548476,2
51739910,07/08/2018,108548569,2
51801355,07/08/2018,108548707,1
51771414,07/08/2018,108548588,3
50526804,07/08/2018,108548576,2
406684,07/08/2018,108550096,1
588364,07/15/2018,108569194,1
1207560,07/15/2018,108569951,1
1704942,07/15/2018,108569155,1
1724812,07/15/2018,108571234,1
1997928,07/15/2018,108570376,1
51517793,07/15/2018,108569956,1
51821879,07/15/2018,108569316,1
51900661,07/15/2018,108569301,2
52687292,07/15/2018,108571235,1
51959028,07/15/2018,108569122,1
52947502,07/15/2018,108569235,1
52899947,07/15/2018,108569401,1
53047635,07/15/2018,108569291,1
53114737,07/15/2018,108569196,2
53424912,07/15/2018,108569152,2
54160262,07/15/2018,108569278,1
54112607,07/15/2018,108569208,1
54491518,07/15/2018,108569515,2
54394845,07/15/2018,108569716,1
54373930,07/15/2018,108569571,2
54997688,07/15/2018,108569176,1
55017642,07/15/2018,108571243,1
55076829,07/15/2018,108571241,1
1244050,07/15/2018,108571238,1
51066837,07/15/2018,108569340,2
51164607,07/15/2018,108569125,1
52007532,07/15/2018,108569215,2
51869486,07/15/2018,108569204,1
52435503,07/15/2018,108569293,2
52870148,07/15/2018,108569207,2
52873990,07/15/2018,108569244,1
52894980,07/15/2018,108569183,2
53041313,07/15/2018,108569172,2
53303067,07/15/2018,108569153,2
54126104,07/15/2018,108569407,2
54285308,07/15/2018,108569358,1
54177981,07/15/2018,108569272,2
54598868,07/15/2018,108569245,1
55076592,07/15/2018,108570377,1
55076828,07/15/2018,108571240,1
276924,07/15/2018,108570379,1
321895,07/15/2018,108569250,1
604369,07/15/2018,108569224,1
51843592,07/15/2018,108569237,3
51874945,07/15/2018,108569134,2
52470007,07/15/2018,108570375,1
52756410,07/15/2018,108569185,1
52798742,07/15/2018,108571236,1
52962709,07/15/2018,108569154,1
52963810,07/15/2018,108569430,1
53112568,07/15/2018,108569261,2
54004212,07/15/2018,108571239,1
54077913,07/15/2018,108569246,1
54121786,07/15/2018,108569373,1
54267599,07/15/2018,108569222,1
54158186,07/15/2018,108569213,1
54163799,07/15/2018,108569226,1
54384987,07/15/2018,108569273,2
54656734,07/15/2018,108569281,1
54804122,07/15/2018,108569229,2
54872208,07/15/2018,108569221,1
55061693,07/15/2018,108569287,2
701359,07/15/2018,108569233,2
51840855,07/15/2018,108569190,2
51777390,07/15/2018,108569131,1
52939129,07/15/2018,108569161,1
53195867,07/15/2018,108569320,1
53418945,07/15/2018,108569877,2
53643988,07/15/2018,108569210,1
55070669,07/15/2018,108569256,1
55076830,07/15/2018,108571242,1
55078202,07/17/2018,108576041,1
55078243,07/17/2018,108576297,1
54904560,07/17/2018,108574394,2
54510210,07/17/2018,108574789,1
54961389,07/17/2018,108574154,1
54129236,07/17/2018,108574900,2
53777159,07/17/2018,108574496,2
54209688,07/17/2018,108575445,1
54387835,07/17/2018,108576042,2
53333586,07/17/2018,108574183,1
52903392,07/17/2018,108574195,1
52889454,07/17/2018,108574201,2
52858184,07/17/2018,108574216,1
52237332,07/17/2018,108574460,1
2274512,07/17/2018,108576035,1
50429680,07/17/2018,108574321,2
51200540,07/17/2018,108575206,2
54996497,07/17/2018,108576043,1
55002483,07/17/2018,108574574,1
55066691,07/17/2018,108574145,1
54403742,07/17/2018,108576039,1
54537124,07/17/2018,108575019,1
54324823,07/17/2018,108574316,1
54099408,07/17/2018,108575332,2
53658333,07/17/2018,108574385,1
53669195,07/17/2018,108575433,1
53669196,07/17/2018,108575432,1
53694763,07/17/2018,108574180,1
53253155,07/17/2018,108574374,1
53047039,07/17/2018,108574217,2
53116580,07/17/2018,108574214,1
53145826,07/17/2018,108575431,1
53169456,07/17/2018,108574297,1
52978651,07/17/2018,108575202,1
52502077,07/17/2018,108574022,2
52502229,07/17/2018,108574360,2
52218535,07/17/2018,108574278,1
52231088,07/17/2018,108574023,2
52233141,07/17/2018,108574366,1
51869062,07/17/2018,108574984,2
51855659,07/17/2018,108574128,2
51779049,07/17/2018,108574623,1
51697723,07/17/2018,108574895,2
51362170,07/17/2018,108574356,1
2361488,07/17/2018,108574766,1
2265523,07/17/2018,108574645,1
1360192,07/17/2018,108576046,1
54615913,07/17/2018,108576038,1
54627647,07/17/2018,108576044,1
54446365,07/17/2018,108574295,1
54702850,07/17/2018,108574452,1
54833458,07/17/2018,108574372,1
54883247,07/17/2018,108575710,1
54899292,07/17/2018,108574188,1
54153378,07/17/2018,108574196,2
54167269,07/17/2018,108575051,2
54176059,07/17/2018,108574397,1
54070535,07/17/2018,108574151,2
53185042,07/17/2018,108574223,1
52956902,07/17/2018,108574255,1
52900026,07/17/2018,108574178,1
52856540,07/17/2018,108574147,2
52612722,07/17/2018,108575976,1
51703782,07/17/2018,108574280,2
50775574,07/17/2018,108575427,2
55077865,07/17/2018,108575015,1
55077867,07/17/2018,108575017,1
55078201,07/17/2018,108576040,1
55078203,07/17/2018,108576047,1
